ID,Reef_ID,Latitude.Degrees,Longitude.Degrees,Ocean_Name,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Date,Depth,Organism Code,Bleaching_S1,Bleaching_S2,Bleaching_S3,Bleaching_S4,Average_Bleaching,substrate_code,Hard_Coral_S1,Hard_Coral_S2,Hard_Coral_S3,Hard_Coral_S4,Average_coral_cover
11567,123.49.37.1E.11.12.8.8N,11.20244444,123.8269722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Hilantagaan Island,,7/11/2007,4,Bleaching (% of population),1,1,1,1,1,HC,1,4,5,4,3.5
11568,123.49.37.1E.11.12.8.8N,11.20244444,123.8269722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Hilantagaan Island,,7/11/2007,5,Bleaching (% of population),0,0,0,0,0,HC,1,7,8,9,6.25
11569,123.49.39.8E.11.12.10.6N,11.20294444,123.8277222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Hilantagaan Island,,7/27/2005,3.5,Bleaching (% of population),0,0,0,0,0,HC,7,8,5,15,8.75
11570,123.49.39.9E.11.12.10.6N,11.20294444,123.82775,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Hilantagaan Island,,7/27/2005,3.2,Bleaching (% of population),0,0,0,0,0,HC,1,4,4,6,3.75
11571,119.22.38.5E.11.12.36.4N,11.21011111,119.3773611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,4/30/2013,4.5,Bleaching (% of population),0,0,0,0,0,HC,18,7,12,17,13.5
11572,119.22.38.5E.11.12.36.4N,11.21011111,119.3773611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,3/18/2014,3,Bleaching (% of population),0,0,3,0,0.75,HC,11,14,15,14,13.5
11573,123.46.30.5E.11.12.45.5N,11.21263889,123.7751389,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/28/2005,9,Bleaching (% of population),0,0,0,0,0,HC,15,20,9,8,13
11574,123.7.31.2E.11.12.46N,11.21277778,123.1253333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,4/2/2008,6,Bleaching (% of population),30,25,25,25,26.25,HC,9,22,17,17,16.25
11575,123.7.31.2E.11.12.46N,11.21277778,123.1253333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Western Visayas,Iloilo,,,4/2/2008,9,Bleaching (% of population),5,5,5,5,5,HC,12,11,15,13,12.75
11576,123.46.30.3E.11.12.46.5N,11.21291667,123.7750833,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/24/2006,8,Bleaching (% of population),1,1,1,1,1,HC,17,9,16,12,13.5
11577,123.46.30.3E.11.12.46.5N,11.21291667,123.7750833,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/24/2006,8.7,Bleaching (% of population),1,1,1,1,1,HC,6,5,8,13,8
11578,123.46.30.3E.11.12.46.5N,11.21291667,123.7750833,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/10/2007,3.6,Bleaching (% of population),0,0,0,0,0,HC,10,10,0,9,7.25
11579,123.46.30.3E.11.12.46.5N,11.21291667,123.7750833,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/10/2007,7,Bleaching (% of population),0,0,0,0,0,HC,16,13,4,5,9.5
11580,123.46.30.8E.11.12.46.8N,11.213,123.7752222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/28/2005,6,Bleaching (% of population),0,0,0,0,0,HC,12,13,13,6,11
11581,123.47.29.4E.11.12.48.9N,11.21358333,123.7915,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,4/7/2006,4,Bleaching (% of population),0,0,0,0,0,HC,16,19,11,19,16.25
11582,123.46.20.5E.11.12.50.3N,11.21397222,123.7723611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/17/2004,4,Bleaching (% of population),0,0,0,0,0,HC,15,13,9,1,9.5
11583,123.46.20.5E.11.12.50.3N,11.21397222,123.7723611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/28/2005,4,Bleaching (% of population),0,0,0,0,0,HC,13,3,16,16,12
11584,123.46.20.5E.11.12.50.3N,11.21397222,123.7723611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/24/2006,7,Bleaching (% of population),1,1,1,1,1,HC,10,9,8,8,8.75
11585,123.46.20.5E.11.12.50.3N,11.21397222,123.7723611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/10/2007,6,Bleaching (% of population),0,0,0,0,0,HC,15,12,1,14,10.5
11586,123.46.20.5E.11.12.50.3N,11.21397222,123.7723611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,7/10/2007,7,Bleaching (% of population),0,1,0,0,0.25,HC,4,7,22,14,11.75
11587,123.47.29.5E.11.12.50.3N,11.21397222,123.7915278,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,8/2/2008,3,Bleaching (% of population),10,10,10,10,10,HC,7,10,4,11,8
11588,123.47.29.5E.11.12.50.3N,11.21397222,123.7915278,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,8/2/2008,6,Bleaching (% of population),0,0,0,0,0,HC,10,8,4,13,8.75
11589,123.40.51.9E.11.13.33.8N,11.22605556,123.6810833,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,4/20/2006,4.7,Bleaching (% of population),0,0,0,0,0,HC,3,3,3,4,3.25
11590,119.21.51E.11.13.38.9N,11.22747222,119.3641667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,3/15/2013,5.5,Bleaching (% of population),0,0,3,3,1.5,HC,12,10,11,12,11.25
11591,119.21.51E.11.13.38.9N,11.22747222,119.3641667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,3/19/2014,3,Bleaching (% of population),5,5,8,10,7,HC,11,10,12,19,13
11592,119.21.51E.11.13.38.9N,11.22747222,119.3641667,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,9/25/2015,5.2,Bleaching (% of population),5,0,8,3,4,HC,8,8,12,10,9.5
11593,123.46.25.7E.11.14.7.7N,11.23547222,123.7738056,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,4/22/2006,5,Bleaching (% of population),0,0,0,0,0,HC,11,11,10,6,9.5
11594,119.21.25.1E.11.14.12.7N,11.23686111,119.3569722,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,El Nido,,4/30/2013,5,Bleaching (% of population),0,0,3,3,1.5,HC,5,15,11,3,8.5
11595,123.41.28.6E.11.14.52.7N,11.24797222,123.6912778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,,4/20/2006,3.5,Bleaching (% of population),0,0,0,0,0,HC,4,0,2,1,1.75
11596,119.40.35E.11.15.42.3N,11.26175,119.6763889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/9/2013,5,Bleaching (% of population),0,0,0,50,12.5,HC,22,14,25,20,20.25
11597,119.40.35E.11.15.42.3N,11.26175,119.6763889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/30/2014,5,Bleaching (% of population),9,20,14,20,15.75,HC,27,19,22,26,23.5
11598,119.40.35E.11.15.42.3N,11.26175,119.6763889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/14/2015,5,Bleaching (% of population),0,3,0,0,0.75,HC,27,21,26,13,21.75
11599,119.40.35E.11.15.42.3N,11.26175,119.6763889,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/21/2016,5,Bleaching (% of population),0,0,0,0,0,HC,19,21,22,25,21.75
11600,119.42.0.2E.11.15.42.6N,11.26183333,119.7000556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/7/2013,3,Bleaching (% of population),0,0,0,0,0,HC,23,21,22,13,19.75
11601,119.42.0.2E.11.15.42.6N,11.26183333,119.7000556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/30/2014,5,Bleaching (% of population),0,2,0,0,0.5,HC,29,19,26,24,24.5
11602,119.42.0.2E.11.15.42.6N,11.26183333,119.7000556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/15/2015,5,Bleaching (% of population),0,0,0,0,0,HC,11,21,19,15,16.5
11603,119.42.0.2E.11.15.42.6N,11.26183333,119.7000556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/21/2016,5,Bleaching (% of population),0,0,0,0,0,HC,12,12,14,21,14.75
11604,119.39.51.6E.11.16.4.7N,11.26797222,119.6643333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/8/2013,5,Bleaching (% of population),0,0,0,0,0,HC,20,21,21,31,23.25
11605,119.39.51.6E.11.16.4.7N,11.26797222,119.6643333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/29/2014,6,Bleaching (% of population),8,8,0,3,4.75,HC,16,20,24,18,19.5
11606,119.39.51.6E.11.16.4.7N,11.26797222,119.6643333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/14/2015,6,Bleaching (% of population),0,0,0,0,0,HC,8,4,14,12,9.5
11607,119.39.51.6E.11.16.4.7N,11.26797222,119.6643333,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/21/2016,6,Bleaching (% of population),0,0,0,0,0,HC,7,10,14,17,12
11608,123.42.19E.11.16.21N,11.2725,123.7052778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,4/3/2006,6,Bleaching (% of population),0,0,0,0,0,HC,3,7,5,3,4.5
11609,123.45.16.1E.11.16.35.4N,11.2765,123.7544722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,4/4/2006,5,Bleaching (% of population),0,0,0,0,0,HC,13,17,16,18,16
11610,123.52.49.5E.11.17.16.3N,11.28786111,123.8804167,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/6/2008,6,Bleaching (% of population),0,0,0,0,0,HC,9,5,7,7,7
11611,123.52.49E.11.17.16N,11.28786111,123.8804167,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/6/2008,6,Bleaching (% of population),5,5,5,5,5,HC,12,18,15,3,12
11612,123.44.59.8E.11.17.40.5N,11.29458333,123.7499444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,4/4/2006,6,Bleaching (% of population),0,0,0,0,0,HC,17,15,2,9,10.75
11613,123.43.9.2E.11.17.55.1N,11.29836111,123.7196944,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,7/29/2005,4.1,Bleaching (% of population),0,0,0,0,0,HC,1,1,0,6,2
11614,123.43.10.9E.11.17.54.1N,11.29863889,123.7192222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,7/29/2005,4.7,Bleaching (% of population),0,0,0,0,0,HC,5,1,7,1,3.5
11615,123.52.50E.11.18.10.8N,11.303,123.8805556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,5/4/2008,5,Bleaching (% of population),20,20,20,20,20,HC,17,32,27,27,25.75
11616,123.44.32.6E.11.18.13.9N,11.30386111,123.7423889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,4/4/2006,7.4,Bleaching (% of population),0,0,0,0,0,HC,10,3,0,5,4.5
11617,123.43.58.6E.11.18.26.1N,11.30725,123.7329444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,4/3/2006,7,Bleaching (% of population),0,0,0,0,0,HC,4,5,2,4,3.75
11618,119.39.53E.11.18.45.5N,11.31263889,119.6647222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/8/2013,5,Bleaching (% of population),0,0,0,3,0.75,HC,23,22,14,28,21.75
11619,119.39.53E.11.18.45.5N,11.31263889,119.6647222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/29/2014,5,Bleaching (% of population),0,0,0,0,0,HC,19,20,19,16,18.5
11620,119.39.53E.11.18.45.5N,11.31263889,119.6647222,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/15/2015,5,Bleaching (% of population),0,0,0,0,0,HC,7,4,15,12,9.5
11621,124.6.26.4E.11.19.10.8N,11.31966667,124.1073333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,8,Bleaching (% of population),0,0,0,0,0,HC,4,3,5,7,4.75
11622,124.6.25.1E.11.19.12.3N,11.32008333,124.1069722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,9,Bleaching (% of population),0,0,0,0,0,HC,6,1,3,0,2.5
11623,124.6.52.2E.11.19.16.1N,11.32113889,124.1145,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,6,Bleaching (% of population),0,0,0,0,0,HC,5,1,0,0,1.5
11624,124.6.52.2E.11.19.16.1N,11.32113889,124.1145,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,7,Bleaching (% of population),0,0,0,0,0,HC,1,0,6,6,3.25
11625,124.06.56.3E.11.19.17.2N,11.32144444,124.1156389,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/2/2005,6.3,Bleaching (% of population),0,0,0,0,0,HC,0,0,1,0,0.25
11626,124.6.28E.11.19.19N,11.32194444,124.1077778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,10/5/2015,3.5,Bleaching (% of population),0,0,0,0,0,HC,13,7,12,17,12.25
11627,124.6.42E.11.19.19.4N,11.32205556,124.1116667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,6,Bleaching (% of population),0,0,0,0,0,HC,4,3,4,2,3.25
11628,124.6.42E.11.19.19.4N,11.32205556,124.1116667,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/1/2005,7,Bleaching (% of population),0,0,0,0,0,HC,3,4,1,0,2
11629,124.6.41.5E.11.19.19.6N,11.32211111,124.1115278,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/19/2004,6,Bleaching (% of population),0,0,0,0,0,HC,4,1,1,5,2.75
11630,124.6.41.5E.11.19.19.6N,11.32211111,124.1115278,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/1/2005,6,Bleaching (% of population),0,0,0,0,0,HC,4,1,5,1,2.75
11631,124.6.42.4E.11.19.21N,11.3225,124.1117778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/27/2006,6,Bleaching (% of population),0,0,0,0,0,HC,4,6,0,3,3.25
11632,124.6.42.4E.11.19.21N,11.3225,124.1117778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/27/2006,6.5,Bleaching (% of population),0,0,0,0,0,HC,1,1,0,2,1
11633,124.6.46.5E.11.19.21.8N,11.32272222,124.1129167,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/15/2007,6,Bleaching (% of population),0,0,0,0,0,HC,0,0,1,0,0.25
11634,124.6.46E.11.19.21N,11.32272222,124.1129167,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/15/2007,6,Bleaching (% of population),1,1,1,1,1,HC,7,3,0,3,3.25
11635,124.6.28.3E.11.19.31.6N,11.32544444,124.1078611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/15/2007,7,Bleaching (% of population),0,0,0,0,0,HC,4,0,1,3,2
11636,124.6.24.7E.11.19.32.1N,11.32558333,124.1068611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/26/2006,6,Bleaching (% of population),0,0,0,0,0,HC,3,0,0,3,1.5
11637,123.52.59.9E.11.19.36.8N,11.32688889,123.8833056,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/4/2008,4,Bleaching (% of population),0,0,0,0,0,HC,0,7,2,8,4.25
11638,123.52.59.9E.11.19.36.8N,11.32688889,123.8833056,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/4/2008,6,Bleaching (% of population),0,0,0,0,0,HC,3,8,8,10,7.25
11639,123.52.59.6E.11.19.42.9N,11.32858333,123.8832222,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,5/4/2008,5,Bleaching (% of population),10,10,10,10,10,HC,16,16,11,19,15.5
11640,124.7.30.9E.11.20.3.6N,11.33433333,124.12525,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,10/5/2015,4,Bleaching (% of population),0,0,0,0,0,HC,15,9,6,14,11
11641,124.7.28E.11.20.4N,11.33444444,124.1244444,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,10/27/2015,3.2,Bleaching (% of population),0,0,0,0,0,HC,15,20,19,12,16.5
11642,124.6.556E.11.20.107N,11.33511111,124.1092778,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/10/2016,9,Bleaching (% of population),1,3,1,9,3.5,HC,9,14,17,9,12.25
11643,123.45.6.7E.11.20.28.8N,11.34133333,123.7518611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,5/4/2008,9,Bleaching (% of population),10,10,10,10,10,HC,9,14,9,5,9.25
11644,123.45.6.7E.11.20.28.8N,11.34133333,123.7518611,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Bantayan,Madridejos,5/4/2008,13,Bleaching (% of population),20,20,20,20,20,HC,9,3,20,8,10
11645,123.54.05E.11.20.36.9N,11.34358333,123.9013889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/6/2008,6,Bleaching (% of population),20,20,20,20,20,HC,16,1,0,0,4.25
11646,123.54.05E.11.20.36.9N,11.34358333,123.9013889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Sante Fe,,8/6/2008,12,Bleaching (% of population),0,0,0,0,0,HC,1,0,2,1,1
11647,124.6.25.1E.11.20.42N,11.345,124.1069722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/26/2006,3.5,Bleaching (% of population),0,0,0,0,0,HC,3,10,8,2,5.75
11648,124.6.25.1E.11.20.42N,11.345,124.1069722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/26/2006,6,Bleaching (% of population),2,2,1,1,1.5,HC,11,11,11,22,13.75
11649,124.6.25.1E.11.20.42N,11.345,124.1069722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/15/2007,5,Bleaching (% of population),0,0,0,0,0,HC,10,2,0,0,3
11650,124.6.25.1E.11.20.42N,11.345,124.1069722,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/15/2007,7,Bleaching (% of population),1,1,1,1,1,HC,20,18,7,19,16
11651,124.6.23E.11.20.45N,11.34583333,124.1063889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/20/2004,6,Bleaching (% of population),0,0,0,0,0,HC,6,9,6,3,6
11652,124.6.23E.11.20.45N,11.34583333,124.1063889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/20/2004,9,Bleaching (% of population),0,0,0,0,0,HC,21,23,26,9,19.75
11653,124.6.23E.11.20.45N,11.34583333,124.1063889,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/1/2005,6,Bleaching (% of population),0,0,0,0,0,HC,15,14,9,6,11
11654,124.6.22.8E.11.20.45.8N,11.34605556,124.1063333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/20/2004,6,Bleaching (% of population),0,0,0,0,0,HC,7,16,21,13,14.25
11655,124.6.22.8E.11.20.45.8N,11.34605556,124.1063333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/20/2004,7,Bleaching (% of population),0,0,0,0,0,HC,14,15,23,18,17.5
11656,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/21/2004,5,Bleaching (% of population),0,0,0,0,0,HC,9,10,3,2,6
11657,124.06.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/2/2005,6,Bleaching (% of population),0,0,0,0,0,HC,12,8,11,25,14
11658,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,8/2/2005,7,Bleaching (% of population),0,0,0,0,0,HC,7,4,3,3,4.25
11659,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/26/2006,5,Bleaching (% of population),0,0,0,0,0,HC,7,9,7,3,6.5
11660,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/26/2006,8.5,Bleaching (% of population),0,0,1,2,0.75,HC,8,6,10,8,8
11661,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/14/2007,5,Bleaching (% of population),0,0,0,0,0,HC,7,11,0,4,5.5
11662,124.6.14.6E.11.20.58.3N,11.34952778,124.1040556,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Central Visayas,Cebu,Malapascua Island,,7/14/2007,11,Bleaching (% of population),2,2,2,2,2,HC,3,13,13,18,11.75
11663,119.52.49.3E.11.29.0.9N,11.48358333,119.8803611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/10/2013,5,Bleaching (% of population),3,0,3,3,2.25,HC,27,19,32,31,27.25
11664,119.52.49.3E.11.29.0.9N,11.48358333,119.8803611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/28/2014,5,Bleaching (% of population),0,13,8,13,8.5,HC,26,14,28,35,25.75
11665,119.52.49.3E.11.29.0.9N,11.48358333,119.8803611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/13/2015,5,Bleaching (% of population),0,0,0,3,0.75,HC,25,22,16,31,23.5
11666,119.52.49.3E.11.29.0.9N,11.48358333,119.8803611,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/20/2016,5,Bleaching (% of population),0,0,0,0,0,HC,27,18,25,28,24.5
11667,119.52.58.1E.11.29.19.4N,11.48872222,119.8828056,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/10/2013,4,Bleaching (% of population),3,3,0,0,1.5,HC,32,27,26,27,28
11668,119.52.58.1E.11.29.19.4N,11.48872222,119.8828056,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/28/2014,3,Bleaching (% of population),5,15,18,23,15.25,HC,36,28,25,32,30.25
11669,119.52.58.1E.11.29.19.4N,11.48872222,119.8828056,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/20/2016,3,Bleaching (% of population),0,0,0,0,0,HC,32,34,26,25,29.25
11670,119.52.26.6E.11.29.28.3N,11.49119444,119.8740556,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/15/2013,4.7,Bleaching (% of population),0,0,0,0,0,HC,24,17,15,14,17.5
11671,119.52.24.5E.11.29.45.2N,11.49588889,119.8734722,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,5/9/2013,5,Bleaching (% of population),40,0,0,40,20,HC,19,15,25,34,23.25
11672,119.52.24.5E.11.29.45.2N,11.49588889,119.8734722,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/27/2014,5,Bleaching (% of population),0,3,8,8,4.75,HC,15,27,29,25,24
11673,119.52.24.5E.11.29.45.2N,11.49588889,119.8734722,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,4/13/2015,5,Bleaching (% of population),0,0,0,0,0,HC,23,28,26,28,26.25
11674,119.52.24.5E.11.29.45.2N,11.49588889,119.8734722,Pacific,Central Indo-Pacific,Sulu Sea,Philippines,Mimaropa,Palawan,Linapacan,,3/20/2016,5,Bleaching (% of population),0,0,0,0,0,HC,20,23,31,22,24
11675,124.3.51.6E.11.43.10.4N,11.71955556,124.0643333,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Bicol Region,Masbate,Esperanza,,6/10/2006,3,Bleaching (% of population),0,0,0,0,0,HC,5,4,5,2,4
11676,124.3.51.9E.11.43.10.8N,11.71966667,124.0644167,Pacific,Central Indo-Pacific,South-east Philippines,Philippines,Bicol Region,Masbate,Esperanza,,6/10/2006,3,Bleaching (% of population),0,0,0,0,0,HC,11,8,6,2,6.75
